user_id,user_type,location_id,selected_category_ids
prof_0855,professional,13,12;14;17
prof_0856,professional,2,66;68
prof_0857,professional,5,71;73;74;76
prof_0858,professional,10,80;82;83;84
prof_0859,professional,8,22;24;25;28
prof_0860,professional,1,90;93
prof_0861,professional,7,41;42;45
prof_0862,professional,12,82;83
prof_0863,professional,1,22
prof_0864,professional,9,57;59
prof_0865,professional,8,98;100
prof_0866,professional,2,71;72;73
prof_0867,professional,2,79;80;82
prof_0868,professional,5,40;41;42;44
prof_0869,professional,1,28;29;30;31
prof_0870,professional,4,7;8;9;10;12
prof_0871,professional,8,85
prof_0872,professional,11,35
prof_0873,professional,11,77;78;79;80
prof_0874,professional,1,2;3
prof_0875,professional,11,28
prof_0876,professional,4,16;19
prof_0877,professional,1,34;36;37
prof_0878,professional,3,35;37;40
prof_0879,professional,4,45;48;51
prof_0880,professional,6,77;79
prof_0881,professional,7,51;52;53;54;55
prof_0882,professional,2,23;25;26;27
prof_0883,professional,4,6
prof_0884,professional,5,70;73;74
prof_0885,professional,7,43;44;47
prof_0886,professional,13,52;54
prof_0887,professional,15,62;64;65
prof_0888,professional,6,61;62;63
prof_0889,professional,9,16
prof_0890,professional,5,41;43;44
prof_0891,professional,6,76
prof_0892,professional,3,34;35;36;37
prof_0893,professional,14,16
prof_0894,professional,2,47;50
prof_0895,professional,7,99
prof_0896,professional,3,66
prof_0897,professional,8,59;60;61
prof_0898,professional,1,26
prof_0899,professional,8,68;69
prof_0900,professional,13,78;80
prof_0901,professional,1,29;30;31;32
prof_0902,professional,5,19
prof_0903,professional,9,6;8
prof_0904,professional,14,68;69;72
prof_0905,professional,8,93;94;95
prof_0906,professional,15,38;39;40;41
prof_0907,professional,8,88
prof_0908,professional,10,73;75
prof_0909,professional,8,16;17
prof_0910,professional,3,54;55
prof_0911,professional,8,23
prof_0912,professional,4,87;88
prof_0913,professional,6,97;99
prof_0914,professional,15,83;86;88
prof_0915,professional,8,19;20;22;23
prof_0916,professional,5,70;71;72;74
prof_0917,professional,12,81;83
prof_0918,professional,11,48;49;52
prof_0919,professional,8,43;45;46;48;49
prof_0920,professional,6,26;28;29;30
prof_0921,professional,2,60;61;63
prof_0922,professional,13,100
prof_0923,professional,13,67;68;70;73
prof_0924,professional,6,21;22;23;25
prof_0925,professional,7,34;37
prof_0926,professional,9,35;38
prof_0927,professional,3,34;36;37
prof_0928,professional,1,76;79
prof_0929,professional,14,77
prof_0930,professional,15,20;21
prof_0931,professional,4,5;6;7;8
prof_0932,professional,10,14;15
prof_0933,professional,9,82;84;85
prof_0934,professional,11,72;75
prof_0935,professional,1,12
prof_0936,professional,4,93
prof_0937,professional,3,38;39;41;42
prof_0938,professional,1,46;47
prof_0939,professional,14,73;74;76;77
prof_0940,professional,13,75;76;77;79
prof_0941,professional,5,21;24;26
prof_0942,professional,8,97;100
prof_0943,professional,15,42;44
prof_0944,professional,2,79;81;82
prof_0945,professional,6,53;54;56
prof_0946,professional,6,11
prof_0947,professional,9,17;19;20
prof_0948,professional,14,93;95;96;97
prof_0949,professional,14,38;41;44
prof_0950,professional,6,17;20;22
prof_0951,professional,5,50;51
prof_0952,professional,14,34
prof_0953,professional,11,20;23;26
prof_0954,professional,13,60;61;62;63
prof_0955,professional,14,47;48;50
prof_0956,professional,10,11;12;13;14
prof_0957,professional,12,19;22
prof_0958,professional,14,15;16
prof_0959,professional,12,96;99
prof_0960,professional,12,78;79;81
prof_0961,professional,9,81;83
prof_0962,professional,15,69;72
prof_0963,professional,6,96;98;100
prof_0964,professional,4,55
prof_0965,professional,3,85;86;87;88
prof_0966,professional,13,69;70;72;74
prof_0967,professional,3,98
prof_0968,professional,8,64;66;67
prof_0969,professional,15,88
prof_0970,professional,10,59
prof_0971,professional,4,70;71
prof_0972,professional,9,46;49
prof_0973,professional,2,10;13
prof_0974,professional,9,39;40
prof_0975,professional,13,78;80;82
prof_0976,professional,10,27
prof_0977,professional,4,43;45;46
prof_0978,professional,10,70;72
prof_0979,professional,2,1;2;4
prof_0980,professional,8,40;42;43;45
prof_0981,professional,1,45;47;48;50
prof_0982,professional,4,52;55
prof_0983,professional,10,92;94
prof_0984,professional,6,4;5;6;7
prof_0985,professional,15,33;35;36;39
prof_0986,professional,12,62;63
prof_0987,professional,15,29;32;34;35
prof_0988,professional,10,16;17;18
prof_0989,professional,13,46
prof_0990,professional,14,32;33;36
prof_0991,professional,15,46;47;49;50
prof_0992,professional,6,56;57;59
prof_0993,professional,4,68;70;72
prof_0994,professional,13,13;15
prof_0995,professional,4,90
prof_0996,professional,14,83;84;85
prof_0997,professional,7,81;82;84;85
prof_0998,professional,9,44
prof_0999,professional,12,71;73
prof_1000,professional,12,84;85
prof_1001,professional,4,64;67;68;69
prof_1002,professional,14,70;71;73
prof_1003,professional,15,17;18;19;21
prof_1004,professional,11,21;22
prof_1005,professional,6,69;70
prof_1006,professional,14,25;28
prof_1007,professional,12,16;17
prof_1008,professional,9,18
prof_1009,professional,1,28;31
prof_1010,professional,1,56;57;58;60
prof_1011,professional,6,68;69;71
prof_1012,professional,14,18
prof_1013,professional,6,73
prof_1014,professional,5,50;53;55
prof_1015,professional,15,76;78
prof_1016,professional,6,9;11
prof_1017,professional,3,57;59;61
prof_1018,professional,1,7;9;11
prof_1019,professional,7,78;81;82;83
prof_1020,professional,2,66;69
prof_1021,professional,1,70;71;73;76
prof_1022,professional,8,64;65;67;69
prof_1023,professional,4,82;84;85
prof_1024,professional,6,6;9
prof_1025,professional,8,28
prof_1026,professional,12,2;4;5
prof_1027,professional,4,96;97;100
prof_1028,professional,12,7
prof_1029,professional,12,37;38;40;42
prof_1030,professional,15,40;41
prof_1031,professional,5,51
prof_1032,professional,8,84;86;87
prof_1033,professional,8,60
prof_1034,professional,12,8
prof_1035,professional,10,47;50
prof_1036,professional,6,92;93;94
prof_1037,professional,15,76;78
prof_1038,professional,15,69
prof_1039,professional,3,30;33
prof_1040,professional,7,72
prof_1041,professional,8,15;17;19;20
prof_1042,professional,12,15;16
prof_1043,professional,11,43
prof_1044,professional,8,38;41;44
prof_1045,professional,6,20;22;23;26
prof_1046,professional,10,3;4;5;7
prof_1047,professional,5,97;100
prof_1048,professional,10,26
prof_1049,professional,4,24;26;27;30
prof_1050,professional,10,35;38;39;40
prof_1051,professional,8,69;70;71;74
prof_1052,professional,13,58
prof_1053,professional,14,86;87;88
prof_1054,professional,15,34
prof_1055,professional,3,10;11;12;14
prof_1056,professional,6,73;76
prof_1057,professional,12,7
prof_1058,professional,3,62;64
prof_1059,professional,11,98;100
prof_1060,professional,3,97;98;100
prof_1061,professional,11,15;18;21
prof_1062,professional,10,27
prof_1063,professional,15,47;48;50
prof_1064,professional,5,71;73;75
prof_1065,professional,12,67;69;71
prof_1066,professional,7,76;78
prof_1067,professional,7,42;44
prof_1068,professional,2,91;92
prof_1069,professional,8,37
prof_1070,professional,4,48;49;50;51
prof_1071,professional,14,71;73
prof_1072,professional,4,79;81;82;84
prof_1073,professional,15,84;85;86;88
prof_1074,professional,2,80
prof_1075,professional,2,72;74;75;77
prof_1076,professional,14,92;93;95
prof_1077,professional,13,22;25;26;27
prof_1078,professional,7,74;76;77
prof_1079,professional,14,68;69;70;72
prof_1080,professional,5,85;88
prof_1081,professional,7,12
prof_1082,professional,2,89;91;92;93;95
prof_1083,professional,10,66;69;72
prof_1084,professional,1,87;88;90;93
prof_1085,professional,9,77;79;80;81
prof_1086,professional,1,10
prof_1087,professional,3,76;78;80
prof_1088,professional,14,53;54;55;56;57
prof_1089,professional,10,4;5;7;8;9
prof_1090,professional,6,97;99;100
prof_1091,professional,15,91;92
prof_1092,professional,8,61;63;66
prof_1093,professional,5,48;50;51;53
prof_1094,professional,10,48
prof_1095,professional,13,9;11;12
prof_1096,professional,12,71
prof_1097,professional,9,98;100
prof_1098,professional,13,1;4
prof_1099,professional,11,54
prof_1100,professional,9,26;29;30
prof_1101,professional,10,5;6
prof_1102,professional,3,9;10;11
prof_1103,professional,14,75
prof_1104,professional,4,30;32
prof_1105,professional,14,45;47;48
prof_1106,professional,1,69
prof_1107,professional,7,52
prof_1108,professional,9,25;28
prof_1109,professional,2,29;31;32;33
prof_1110,professional,6,50;52;54;55
prof_1111,professional,13,4;5;6
prof_1112,professional,4,73;75;76;79
prof_1113,professional,2,90;91;93;94;96
prof_1114,professional,9,60;63;64
prof_1115,professional,11,29;32
prof_1116,professional,8,73;75;76
prof_1117,professional,14,18;21
prof_1118,professional,2,61;62;63;64;65
prof_1119,professional,1,40;41;43;44
prof_1120,professional,7,5
prof_1121,professional,5,87
prof_1122,professional,11,31;34;35
prof_1123,professional,15,17
prof_1124,professional,11,55;57
prof_1125,professional,8,28;29;30;33
prof_1126,professional,6,18;21;24
prof_1127,professional,10,6;9;10
prof_1128,professional,15,50;51;52
prof_1129,professional,6,72
prof_1130,professional,8,88;90;91;94
prof_1131,professional,11,86
prof_1132,professional,15,63;65;66;68
prof_1133,professional,5,36;37;39;40
prof_1134,professional,11,83;85;88
prof_1135,professional,15,55;58;61
prof_1136,professional,4,72;73;76
prof_1137,professional,13,99
prof_1138,professional,13,99
prof_1139,professional,6,6;8;9;10
prof_1140,professional,13,18;20;21;23
prof_1141,professional,5,67
prof_1142,professional,15,73;75;76
prof_1143,professional,12,98;100
prof_1144,professional,10,68;69;70
prof_1145,professional,10,54;56;57
prof_1146,professional,10,49;52;54;55
prof_1147,professional,4,75;78;80
prof_1148,professional,12,49;51
prof_1149,professional,12,28;31;32;34
prof_1150,professional,11,1;2
prof_1151,professional,2,49;50
prof_1152,professional,14,35;36;38;39
prof_1153,professional,11,22;24;25;27
prof_1154,professional,10,64;66;69
prof_1155,professional,5,3
prof_1156,professional,2,19;20;22
prof_1157,professional,4,84;86
prof_1158,professional,8,25;26;28;30;31
prof_1159,professional,12,26
prof_1160,professional,8,57;59
prof_1161,professional,13,48
prof_1162,professional,13,39
prof_1163,professional,4,58;61;62
prof_1164,professional,15,79;80;81
prof_1165,professional,9,8;9;10;11
prof_1166,professional,1,27;29;30;32
prof_1167,professional,8,7;9;10;13
prof_1168,professional,5,27;29;30;31
prof_1169,professional,9,63;64;66
prof_1170,professional,7,67
prof_1171,professional,5,71
prof_1172,professional,11,70;72;75
prof_1173,professional,9,33
prof_1174,professional,5,41
prof_1175,professional,14,63;64
prof_1176,professional,6,51;52;53
prof_1177,professional,8,50;51;53
prof_1178,professional,3,49;50;52;53
prof_1179,professional,9,51;52;53;56
prof_1180,professional,15,39;41;42;45
prof_1181,professional,3,3
prof_1182,professional,14,20;23
prof_1183,professional,12,50
prof_1184,professional,4,89;92;94;95
prof_1185,professional,15,90;93;95;96
prof_1186,professional,11,80;83;84;85
prof_1187,professional,5,60;62;63
prof_1188,professional,10,76;77;78;79;80
prof_1189,professional,6,89;90;91
prof_1190,professional,6,19;20;22;24
prof_1191,professional,12,5
prof_1192,professional,12,90;91
prof_1193,professional,10,35;37
prof_1194,professional,5,49;51;52;53;54
prof_1195,professional,2,17
prof_1196,professional,10,50;53;56
prof_1197,professional,10,46
prof_1198,professional,9,8;11
prof_1199,professional,4,15
prof_1200,professional,3,65;66;67
prof_1201,professional,5,19;21;22;24
prof_1202,professional,10,15;16;18
prof_1203,professional,10,93;94
prof_1204,professional,1,59;61;62;63;65
prof_1205,professional,7,46;48;49;51
prof_1206,professional,15,6;9;11
prof_1207,professional,14,21;22
prof_1208,professional,2,15;16;17;19;20
prof_1209,professional,8,28;30;31
prof_1210,professional,9,96;98
prof_1211,professional,6,74;75;77;80
prof_1212,professional,14,41;43;44;45
prof_1213,professional,9,18;19;20
prof_1214,professional,14,66;68;69;72
prof_1215,professional,8,68;69;70;71;73
prof_1216,professional,14,7
prof_1217,professional,6,57
prof_1218,professional,4,51
prof_1219,professional,5,63;64;65;66
prof_1220,professional,2,20
prof_1221,professional,2,49;50;52;54
prof_1222,professional,1,58;60;61;62;63
prof_1223,professional,11,46;48;51
prof_1224,professional,2,68;71
prof_1225,professional,7,86;88;89;90
prof_1226,professional,3,33;34;35;36
prof_1227,professional,13,9;11
prof_1228,professional,15,3;4;6
prof_1229,professional,4,74;77;78
prof_1230,professional,14,40;42
prof_1231,professional,4,96;99
prof_1232,professional,9,15;18
prof_1233,professional,14,31;32;33;35
prof_1234,professional,6,73;74
prof_1235,professional,15,81
prof_1236,professional,5,71;72;74
prof_1237,professional,14,40;41;44
prof_1238,professional,10,23;25
prof_1239,professional,1,9;10;11;13
prof_1240,professional,7,28
prof_1241,professional,7,35;38
prof_1242,professional,15,52;53;56
prof_1243,professional,8,91;94;96
prof_1244,professional,4,27;28;29
prof_1245,professional,12,59;61;62
prof_1246,professional,13,30;32;33;34
prof_1247,professional,5,84;87;88;90
prof_1248,professional,11,86;89;90
prof_1249,professional,5,51;53;56
prof_1250,professional,6,44;45;47
prof_1251,professional,5,84
prof_1252,professional,12,22;24
prof_1253,professional,1,93;94;95;96;99
prof_1254,professional,15,34;37;38;39
prof_1255,professional,6,58;61;63
prof_1256,professional,3,7;8;9
prof_1257,professional,1,34;37
prof_1258,professional,11,54;55;56
prof_1259,professional,4,50;51;52;53
prof_1260,professional,9,46;48;51
prof_1261,professional,15,91;92;94;96
prof_1262,professional,3,26;27;28;29
prof_1263,professional,13,52;53;55
prof_1264,professional,13,53;54;55;57
prof_1265,professional,5,63;65;66
prof_1266,professional,11,47;50;51
prof_1267,professional,4,2;4;5;6;8
prof_1268,professional,1,7;8;10
prof_1269,professional,8,8;9;10;12
prof_1270,professional,1,98
prof_1271,professional,3,16;17;19
prof_1272,professional,6,71;73;74
prof_1273,professional,15,62
prof_1274,professional,10,59;60;61
prof_1275,professional,8,15
prof_1276,professional,3,14;15
prof_1277,professional,8,93;95
prof_1278,professional,4,96;97;99;100
prof_1279,professional,2,5
prof_1280,professional,3,21;22;23;26
prof_1281,professional,3,82;83;84
prof_1282,professional,7,25;26;28
prof_1283,professional,7,45
prof_1284,professional,1,72
prof_1285,professional,1,39;40;41;42;43
prof_1286,professional,14,7;10
prof_1287,professional,3,83;84;86;87;89
prof_1288,professional,2,33;35;36;37
prof_1289,professional,12,24;27
prof_1290,professional,6,70;73
prof_1291,professional,1,71;72;74;77
prof_1292,professional,11,92
prof_1293,professional,2,60;63;65;66
prof_1294,professional,14,65;66;67;69
prof_1295,professional,12,73;76
prof_1296,professional,1,80;83
prof_1297,professional,14,40;41;42;43;45
prof_1298,professional,3,6;7;8;9;12
prof_1299,professional,2,44;45;46;48
prof_1300,professional,2,16
prof_1301,professional,10,60;61
prof_1302,professional,14,79;81;83;84
prof_1303,professional,12,2
prof_1304,professional,15,37;39
prof_1305,professional,11,36
prof_1306,professional,10,70;73
prof_1307,professional,6,35;36;37;39;40
prof_1308,professional,6,44
prof_1309,professional,10,62;63;64
prof_1310,professional,10,4;5;8
prof_1311,professional,11,38;39;41
prof_1312,professional,14,10
prof_1313,professional,14,23;24;25
prof_1314,professional,13,91;92;94;95
prof_1315,professional,6,72;74;75;77
prof_1316,professional,12,2
prof_1317,professional,7,10;12;13
prof_1318,professional,12,6;7
prof_1319,professional,15,40;43
prof_1320,professional,8,13
prof_1321,professional,9,44;46
prof_1322,professional,5,55;56;58
prof_1323,professional,2,40
prof_1324,professional,14,46;47
prof_1325,professional,4,97;99
prof_1326,professional,2,28;29;31;32
prof_1327,professional,5,72;73;74;75
prof_1328,professional,7,83;85;87;88
prof_1329,professional,2,98
prof_1330,professional,13,19;20;21;22
prof_1331,professional,15,19;22;23;25
prof_1332,professional,8,79;80;81;83
prof_1333,professional,15,6;8;10;11
prof_1334,professional,15,55;56;57
prof_1335,professional,9,90
prof_1336,professional,14,33;36
prof_1337,professional,4,56;58;59
prof_1338,professional,10,52;53;54;56;57
prof_1339,professional,9,54;56;57
prof_1340,professional,15,26;27;29;30
prof_1341,professional,6,72;75
prof_1342,professional,2,55
prof_1343,professional,13,66;67
prof_1344,professional,1,42;45
prof_1345,professional,8,5;7;8
prof_1346,professional,14,19
prof_1347,professional,4,28
prof_1348,professional,4,35;37;38
prof_1349,professional,5,3;6;8;9
prof_1350,professional,4,58
prof_1351,professional,1,29;31;33;34
prof_1352,professional,13,4;5;8
prof_1353,professional,13,1;3
prof_1354,professional,3,58;59;60;61
prof_1355,professional,14,55
